test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp	fold	gen	model	subset
0.50026	0.9521	0.47263	0.51757	0.4958	0.51424	-9.38382	856	2321	20	63	0	m	nn	top5
0.49883	0.85629	0.48345	0.53258	0.57106	0.55374	-9.04441	1796	1381	38	45	0	m	nn	top5
0.49911	0.84032	0.48131	0.48146	0.49251	0.50434	-9.1804	1329	1848	34	49	0	m	nn	top5
0.49956	0.99601	0.45977	0.53617	0.57839	0.57334	-8.87942	1844	1333	36	47	0	m	nn	top5
0.49939	0.23752	0.51048	0.50515	0.56648	0.54896	-8.84195	1957	1220	43	40	0	m	nn	top5
0.50035	0.002	0.55546	0.59274	0.50808	0.5286	-9.0709	1598	1579	37	46	0	m	nn	top5
0.49932	0.99601	0.45123	0.49475	0.47268	0.48078	-8.96639	1830	1347	51	32	0	m	nn	top5
0.50112	0.002	0.57961	0.48852	0.5441	0.49089	-8.77286	2277	900	61	22	0	m	nn	top5
0.4978	0.0998	0.51844	0.52612	0.49742	0.53446	-9.21103	1329	1848	29	54	0	m	nn	top5
0.49935	0.00998	0.53646	0.53309	0.51699	0.48786	-8.96247	1875	1302	51	32	0	m	nn	top5
0.49979	0.01796	0.53557	0.48878	0.47209	0.49349	-8.92226	1528	1649	41	42	0	m	nn	top5
0.4999	0.89621	0.47776	0.54455	0.46671	0.45866	-8.85984	1766	1411	53	30	0	m	nn	top5
0.50045	0.98603	0.4665	0.51458	0.53657	0.51571	-8.96017	1784	1393	44	39	0	m	nn	top5
0.49942	0.97605	0.46642	0.51242	0.51459	0.51795	-8.80603	1760	1417	43	40	0	m	nn	top5
0.49827	0.998	0.4442	0.48383	0.54361	0.51701	-8.97667	1754	1423	43	40	0	m	nn	top5
0.49997	0.95409	0.47122	0.55062	0.53539	0.52722	-8.82148	1972	1205	47	36	0	m	nn	top5
0.49938	0.97605	0.46594	0.53004	0.4926	0.53072	-9.0588	1688	1489	39	44	0	m	nn	top5
0.49872	1.0	0.44851	0.83869	0.46705	0.45232	-10.4327	1764	1413	54	29	0	combine	nn	top5
0.49958	0.30539	0.50717	0.95016	0.48801	0.47942	-13.53912	1630	1547	46	37	0	combine	nn	top5
0.5007	0.12974	0.51974	0.68048	0.50777	0.50948	-9.14646	1821	1356	46	37	0	combine	nn	top5
0.49945	1.0	0.41496	0.62682	0.51143	0.53186	-9.25	1657	1520	38	45	0	combine	nn	top5
0.49918	0.002	0.56716	0.96521	0.51732	0.51415	-14.39179	1621	1556	40	43	0	combine	nn	top5
0.49989	0.05589	0.52631	0.73945	0.49348	0.4766	-9.66846	1880	1297	53	30	0	combine	nn	top5
0.49908	0.1477	0.51697	0.62984	0.54755	0.54227	-9.09601	1570	1607	34	49	0	combine	nn	top5
0.50029	0.91617	0.47848	0.79715	0.43861	0.47363	-10.51117	1708	1469	49	34	0	combine	nn	top5
0.49927	0.90619	0.47925	0.95364	0.46638	0.48194	-13.51283	1646	1531	46	37	0	combine	nn	top5
0.50156	0.97206	0.47242	0.95791	0.46931	0.46898	-13.74918	1755	1422	51	32	0	combine	nn	top5
0.49939	0.87026	0.48042	0.66234	0.49416	0.49174	-9.29966	1670	1507	45	38	0	combine	nn	top5
0.49961	1.0	0.44155	0.69147	0.50631	0.48369	-9.39372	1504	1673	42	41	0	combine	nn	top5
0.49962	0.91816	0.47645	0.65839	0.53183	0.5125	-9.09849	1955	1222	49	34	0	combine	nn	top5
0.50047	0.04591	0.5306	0.94752	0.50389	0.5017	-13.01986	1695	1482	44	39	0	combine	nn	top5
0.50129	0.12575	0.51907	0.94374	0.49836	0.48048	-13.19283	1675	1502	47	36	0	combine	nn	top5
0.49936	0.99601	0.45298	0.96682	0.4972	0.49446	-14.29067	1649	1528	44	39	0	combine	nn	top5
0.50096	0.74651	0.48936	0.9417	0.49569	0.48136	-12.32314	1604	1573	45	38	0	combine	nn	top5
0.50071	0.01996	0.53499	0.6114	0.54795	0.54434	-9.03952	1698	1479	37	46	0	combine	nn	top5
0.49899	0.47106	0.49995	0.70824	0.49533	0.48453	-9.61049	1739	1438	48	35	0	combine	nn	top5
0.49896	0.98004	0.46482	0.95492	0.46817	0.46378	-13.20505	1722	1455	51	32	0	combine	nn	top5
0.49856	0.002	0.55571	0.71214	0.5797	0.55164	-9.44274	1727	1449	37	47	2	combine	nn	top5
0.49927	0.00399	0.53866	0.68025	0.52066	0.53329	-9.31811	1686	1490	39	45	2	combine	nn	top5
0.4999	0.002	0.57244	0.68454	0.55259	0.55135	-8.96385	1952	1224	43	41	2	combine	nn	top5
0.50058	0.42116	0.50375	0.75729	0.50591	0.51104	-8.9522	1885	1291	48	36	2	combine	nn	top5
0.49921	0.002	0.57916	0.65572	0.57075	0.53303	-8.83427	1760	1416	41	43	2	combine	nn	top5
0.49949	0.002	0.56525	0.67231	0.55868	0.54733	-8.74337	1813	1363	40	44	2	combine	nn	top5
0.49994	0.002	0.59594	0.62566	0.5808	0.5638	-8.69123	1842	1334	38	46	2	combine	nn	top5
0.49885	0.002	0.57166	0.77118	0.54693	0.54645	-10.13355	1694	1482	37	47	2	combine	nn	top5
0.49995	0.002	0.55289	0.69834	0.57498	0.56449	-8.73935	1922	1254	40	44	2	combine	nn	top5
0.49984	0.002	0.59329	0.64266	0.58518	0.54159	-8.99407	1890	1286	43	41	2	combine	nn	top5
0.49954	0.002	0.56321	0.68924	0.56327	0.52885	-9.93977	1620	1556	38	46	2	combine	nn	top5
0.50072	0.23752	0.51329	0.68228	0.53182	0.50706	-7.88851	2200	976	57	27	2	combine	nn	top5
0.50125	0.04391	0.53101	0.67143	0.51622	0.48681	-9.55885	1542	1634	43	41	2	combine	nn	top5
0.50086	0.01397	0.53517	0.68401	0.51879	0.51583	-9.20384	1802	1374	45	39	2	combine	nn	top5
0.50082	0.00798	0.53871	0.71745	0.54589	0.52065	-8.9305	1757	1419	43	41	2	combine	nn	top5
0.49911	0.002	0.61177	0.65893	0.61018	0.58424	-9.34325	1745	1431	32	52	2	combine	nn	top5
0.50036	0.21756	0.51288	0.73673	0.4914	0.50208	-10.70258	1450	1726	38	46	2	combine	nn	top5
0.50091	0.21956	0.5136	0.68983	0.52824	0.51968	-9.25721	1713	1463	42	42	2	combine	nn	top5
0.50044	0.002	0.57064	0.73476	0.55862	0.54931	-9.73403	1750	1426	38	46	2	combine	nn	top5
0.50003	0.002	0.57314	0.65998	0.5968	0.55647	-9.23397	1682	1494	35	49	2	combine	nn	top5
0.49981	0.42515	0.50202	0.55719	0.50202	0.49189	-8.72649	2028	1148	55	29	2	f	qda	top5
0.50025	0.77445	0.48822	0.58291	0.48822	0.49199	-8.9444	1953	1223	53	31	2	f	qda	top5
0.50071	0.01597	0.53528	0.56809	0.53528	0.53378	-8.87036	1916	1260	45	39	2	f	qda	top5
0.50053	0.04391	0.52894	0.59115	0.52894	0.51811	-8.73852	2308	868	58	26	2	f	qda	top5
0.49958	0.13373	0.51846	0.5561	0.51846	0.50567	-8.55017	2418	758	63	21	2	f	qda	top5
0.49944	0.23553	0.51099	0.58552	0.51099	0.49555	-8.53126	2505	671	67	17	2	f	qda	top5
0.5	0.02794	0.52995	0.57704	0.52995	0.52903	-9.05545	1659	1517	39	45	2	f	qda	top5
0.49947	0.002	0.54905	0.57681	0.54905	0.5401	-9.06655	2183	993	51	33	2	f	qda	top5
0.50023	0.13772	0.51956	0.58538	0.51956	0.49041	-8.51404	2737	439	74	10	2	f	qda	top5
0.50065	0.14172	0.51845	0.55571	0.51845	0.52599	-8.78377	2169	1007	53	31	2	f	qda	top5
0.49932	0.16966	0.5147	0.57252	0.5147	0.50053	-8.79802	2461	715	65	19	2	f	qda	top5
0.5003	0.11577	0.52017	0.57885	0.52017	0.49857	-8.55653	2751	425	73	11	2	f	qda	top5
0.49883	0.83034	0.48366	0.56859	0.48366	0.47068	-8.7086	2347	829	67	17	2	f	qda	top5
0.50095	0.03792	0.52971	0.5523	0.52971	0.52557	-8.62218	2431	745	60	24	2	f	qda	top5
0.50101	0.83433	0.48476	0.57016	0.48476	0.46024	-8.72339	2016	1160	60	24	2	f	qda	top5
0.50009	0.23553	0.51153	0.57893	0.51153	0.52548	-8.66597	2317	859	57	27	2	f	qda	top5
0.49915	0.22754	0.51116	0.57927	0.51116	0.48721	-8.63925	2452	724	67	17	2	f	qda	top5
0.49952	0.97405	0.46716	0.57269	0.46716	0.47236	-8.73239	2093	1083	60	24	2	f	qda	top5
0.49914	0.06387	0.52488	0.57481	0.52488	0.52667	-8.74455	2438	738	60	24	2	f	qda	top5
0.49938	0.92615	0.47545	0.5592	0.47545	0.50134	-8.50502	2693	483	71	13	2	f	qda	top5
0.50005	0.01996	0.5378	0.56438	0.5378	0.53219	-8.95033	1490	1686	34	50	3	f	qda	top5
0.50098	0.92016	0.47912	0.5641	0.47912	0.48018	-8.97567	1878	1298	53	31	3	f	qda	top5
0.50093	0.2515	0.51174	0.56005	0.51174	0.51164	-8.9396	1851	1325	47	37	3	f	qda	top5
0.49862	0.50499	0.49854	0.55641	0.49854	0.51019	-8.77953	1993	1183	51	33	3	f	qda	top5
0.49951	0.79242	0.48698	0.54713	0.48698	0.49481	-8.8777	2160	1016	58	26	3	f	qda	top5
0.49966	0.90419	0.47872	0.55828	0.47872	0.49313	-9.03099	1809	1367	49	35	3	f	qda	top5
0.50065	0.25349	0.51143	0.57366	0.51143	0.50632	-8.82028	1855	1321	48	36	3	f	qda	top5
0.50147	0.00599	0.54602	0.57206	0.54602	0.52978	-8.91345	1815	1361	43	41	3	f	qda	top5
0.49901	0.17964	0.51304	0.55029	0.51304	0.5226	-8.86287	1845	1331	45	39	3	f	qda	top5
0.50007	0.55888	0.49793	0.54148	0.49793	0.48819	-8.8563	1702	1474	47	37	3	f	qda	top5
0.49843	0.38723	0.50429	0.55464	0.50429	0.52213	-8.94326	1842	1334	45	39	3	f	qda	top5
0.50113	0.04192	0.52965	0.5861	0.52965	0.53328	-9.06725	1875	1301	44	40	3	f	qda	top5
0.49947	0.12375	0.51786	0.54537	0.51786	0.49918	-8.86649	1545	1631	41	43	3	f	qda	top5
0.49926	0.16966	0.51443	0.55786	0.51443	0.50226	-8.93955	1867	1309	49	35	3	f	qda	top5
0.4997	0.18164	0.51343	0.55753	0.51343	0.5135	-8.78201	1825	1351	46	38	3	f	qda	top5
0.49996	0.00399	0.54951	0.55291	0.54951	0.54536	-8.82023	2103	1073	48	36	3	f	qda	top5
0.49894	0.11776	0.51749	0.57704	0.51749	0.51854	-8.846	1857	1319	46	38	3	f	qda	top5
0.50013	0.13573	0.51793	0.55623	0.51793	0.53064	-8.87018	1707	1469	40	44	3	f	qda	top5
0.49973	0.12774	0.51826	0.55305	0.51826	0.53565	-8.9628	1512	1664	34	50	3	f	qda	top5
0.50065	0.30938	0.50873	0.55648	0.50873	0.51095	-8.81995	1771	1405	45	39	3	f	qda	top5
0.50159	0.002	0.55099	0.59079	0.55467	0.53184	-8.88492	1639	1537	38	46	2	m	rfc	top5
0.50064	0.002	0.62559	0.6324	0.62358	0.59049	-9.12263	2125	1051	41	43	2	m	rfc	top5
0.50091	0.002	0.57784	0.6114	0.58134	0.56215	-8.89185	2134	1042	46	38	2	m	rfc	top5
0.50085	0.002	0.59444	0.60544	0.58642	0.55241	-8.96533	1505	1671	31	53	2	m	rfc	top5
0.49869	0.002	0.60465	0.62826	0.60655	0.58628	-8.94199	1947	1229	37	47	2	m	rfc	top5
0.50179	0.002	0.5734	0.61539	0.57924	0.56248	-8.95747	1758	1418	36	48	2	m	rfc	top5
0.49965	0.002	0.56927	0.62402	0.56463	0.54122	-9.06028	1812	1364	41	43	2	m	rfc	top5
0.49912	0.002	0.59251	0.62672	0.60118	0.58754	-8.98608	1955	1221	37	47	2	m	rfc	top5
0.4994	0.002	0.58658	0.61962	0.5874	0.57369	-8.86691	1867	1309	37	47	2	m	rfc	top5
0.50171	0.00998	0.54472	0.60261	0.54643	0.54023	-8.9104	2146	1030	50	34	2	m	rfc	top5
0.50033	0.002	0.55791	0.63874	0.56136	0.53919	-9.0282	2026	1150	47	37	2	m	rfc	top5
0.49952	0.002	0.59883	0.63076	0.60263	0.58351	-8.96191	2005	1171	39	45	2	m	rfc	top5
0.49908	0.002	0.55731	0.6246	0.56306	0.53517	-9.00227	1887	1289	44	40	2	m	rfc	top5
0.50052	0.002	0.57852	0.61337	0.57312	0.56737	-8.86734	1600	1576	31	53	2	m	rfc	top5
0.50026	0.002	0.57766	0.61229	0.58505	0.54586	-8.96734	1539	1637	33	51	2	m	rfc	top5
0.50005	0.002	0.57409	0.60884	0.5783	0.53996	-8.8828	1804	1372	41	43	2	m	rfc	top5
0.49954	0.002	0.55313	0.63646	0.55132	0.53855	-8.95427	1606	1570	36	48	2	m	rfc	top5
0.49975	0.002	0.5837	0.61002	0.58877	0.58809	-8.80818	2261	915	45	39	2	m	rfc	top5
0.50037	0.002	0.59085	0.60454	0.58307	0.56075	-8.97835	1747	1429	36	48	2	m	rfc	top5
0.50194	0.002	0.58392	0.63096	0.59107	0.55373	-9.03301	1589	1587	33	51	2	m	rfc	top5
0.49921	0.00399	0.55521	0.59335	0.56525	0.56992	-8.977	1784	1393	35	48	0	m	svc	top5
0.49933	0.002	0.57873	0.5726	0.57895	0.52562	-8.94114	2536	641	62	21	0	m	svc	top5
0.50087	0.00599	0.54588	0.59447	0.54542	0.51257	-9.00748	1343	1834	33	50	0	m	svc	top5
0.49923	0.002	0.55272	0.59302	0.55374	0.53522	-8.65132	2329	848	55	28	0	m	svc	top5
0.49896	0.002	0.57773	0.59287	0.57338	0.53926	-8.68424	2393	784	56	27	0	m	svc	top5
0.5	0.33134	0.50648	0.56716	0.57218	0.50502	-9.03621	2252	925	58	25	0	m	svc	top5
0.50021	0.00399	0.56227	0.62655	0.56227	0.55222	-8.813	2016	1161	44	39	0	m	svc	top5
0.49947	0.02595	0.53139	0.59805	0.53115	0.49503	-9.05159	1844	1333	49	34	0	m	svc	top5
0.50118	0.11178	0.52214	0.43562	0.47915	0.49158	-9.09499	980	2197	27	56	0	m	svc	top5
0.49898	0.02196	0.53928	0.6085	0.53622	0.51841	-8.98359	1916	1261	47	36	0	m	svc	top5
0.50088	0.00599	0.54971	0.60601	0.55075	0.5215	-8.79334	2127	1050	52	31	0	m	svc	top5
0.50005	0.002	0.58025	0.59814	0.57951	0.53645	-8.87306	2222	955	52	31	0	m	svc	top5
0.50059	0.56487	0.49794	0.42231	0.47692	0.59456	-9.13838	1864	1313	33	50	0	m	svc	top5
0.50102	0.00599	0.5366	0.58828	0.5366	0.51333	-8.8948	1922	1255	48	35	0	m	svc	top5
0.50057	0.03792	0.52959	0.59058	0.53444	0.4988	-9.13889	911	2266	24	59	0	m	svc	top5
0.50104	0.62874	0.49622	0.58851	0.48719	0.48707	-9.09806	1870	1307	51	32	0	m	svc	top5
0.5008	0.002	0.54999	0.59406	0.54995	0.50525	-9.19688	952	2225	24	59	0	m	svc	top5
0.4999	0.62675	0.49429	0.5801	0.58299	0.51853	-8.8954	2223	954	55	28	0	m	svc	top5
0.50111	0.002	0.56922	0.59144	0.5707	0.55801	-8.97914	1670	1507	34	49	0	m	svc	top5
0.50123	0.52894	0.5	0.5	0.5	0.59694	-9.07581	1726	1451	29	54	0	m	svc	top5
0.50018	0.002	0.55957	0.64781	0.55957	0.55264	-9.15288	1789	1388	38	45	0	m	bnb	top29
0.49981	0.002	0.56879	0.66066	0.56879	0.58694	-9.21304	1739	1438	31	52	0	m	bnb	top29
0.50058	0.06387	0.52501	0.63554	0.52501	0.52108	-9.31986	1665	1512	40	43	0	m	bnb	top29
0.50134	0.002	0.58217	0.6624	0.58217	0.57375	-9.27026	1770	1407	34	49	0	m	bnb	top29
0.50019	0.002	0.57259	0.63176	0.57259	0.55428	-8.88425	1876	1301	40	43	0	m	bnb	top29
0.49986	0.002	0.55766	0.65126	0.55766	0.55023	-9.18794	1812	1365	39	44	0	m	bnb	top29
0.49995	0.002	0.54861	0.63026	0.54861	0.52153	-8.95015	1821	1356	44	39	0	m	bnb	top29
0.49905	0.002	0.56533	0.64074	0.56533	0.54291	-8.94467	1842	1335	41	42	0	m	bnb	top29
0.5003	0.002	0.58462	0.64605	0.58462	0.571	-9.54821	1676	1501	32	51	0	m	bnb	top29
0.49963	0.002	0.56069	0.65776	0.56069	0.52913	-9.15639	1831	1346	43	40	0	m	bnb	top29
0.50027	0.002	0.58856	0.64377	0.58856	0.5572	-9.18441	1818	1359	38	45	0	m	bnb	top29
0.49997	0.002	0.5943	0.67242	0.5943	0.57792	-9.49279	1720	1457	32	51	0	m	bnb	top29
0.49986	0.01796	0.53679	0.64501	0.53679	0.51323	-9.36304	1730	1447	43	40	0	m	bnb	top29
0.50099	0.00399	0.54749	0.63267	0.54749	0.53897	-8.98685	1817	1360	41	42	0	m	bnb	top29
0.50035	0.002	0.56476	0.6542	0.56476	0.55268	-9.16279	1751	1426	37	46	0	m	bnb	top29
0.50122	0.002	0.59937	0.62286	0.59937	0.59245	-8.99601	1774	1403	31	52	0	m	bnb	top29
0.49861	0.17764	0.51295	0.66929	0.51295	0.52402	-9.56454	1722	1455	41	42	0	m	bnb	top29
0.50028	0.002	0.54893	0.63674	0.54893	0.5276	-9.03645	1783	1394	42	41	0	m	bnb	top29
0.49993	0.00399	0.54706	0.65577	0.54706	0.53686	-9.353	1727	1450	39	44	0	m	bnb	top29
0.49956	0.002	0.58606	0.64294	0.58606	0.56819	-9.12808	1773	1404	35	48	0	m	bnb	top29
0.4995	0.002	0.5995	0.65882	0.5995	0.60433	-9.02489	1797	1379	30	54	1	m	bnb	top29
0.4994	0.002	0.5774	0.64514	0.5774	0.5706	-9.22917	1734	1442	34	50	1	m	bnb	top29
0.50058	0.002	0.58112	0.65694	0.58112	0.58125	-9.23214	1726	1450	32	52	1	m	bnb	top29
0.50076	0.002	0.58273	0.62694	0.58273	0.56169	-8.87743	1753	1423	36	48	1	m	bnb	top29
0.50089	0.002	0.55783	0.62416	0.55783	0.55794	-8.9242	1767	1409	37	47	1	m	bnb	top29
0.5008	0.002	0.58649	0.65451	0.58649	0.58739	-9.14857	1765	1411	32	52	1	m	bnb	top29
0.50031	0.002	0.58149	0.65832	0.58149	0.56072	-9.29395	1709	1467	35	49	1	m	bnb	top29
0.49989	0.002	0.57561	0.64029	0.57561	0.55737	-9.03716	1839	1337	39	45	1	m	bnb	top29
0.50063	0.002	0.57954	0.64348	0.57954	0.54837	-9.04045	1744	1432	38	46	1	m	bnb	top29
0.5006	0.002	0.57616	0.63957	0.57616	0.5764	-9.14523	1733	1443	33	51	1	m	bnb	top29
0.50163	0.002	0.60942	0.65318	0.60942	0.56525	-9.28932	1700	1476	34	50	1	m	bnb	top29
0.50058	0.002	0.59957	0.66121	0.59957	0.54182	-8.97987	1778	1398	40	44	1	m	bnb	top29
0.49934	0.002	0.57217	0.63857	0.57217	0.55439	-9.3424	1631	1545	34	50	1	m	bnb	top29
0.49935	0.002	0.58531	0.66892	0.58531	0.55539	-9.39926	1713	1463	36	48	1	m	bnb	top29
0.49955	0.002	0.59705	0.64448	0.59705	0.56604	-9.01904	1705	1471	34	50	1	m	bnb	top29
0.50087	0.002	0.58231	0.60925	0.58231	0.59526	-8.83274	1815	1361	32	52	1	m	bnb	top29
0.49993	0.002	0.55688	0.65844	0.55688	0.55712	-9.33477	1724	1452	36	48	1	m	bnb	top29
0.49985	0.002	0.59679	0.65933	0.59679	0.54302	-9.25974	1710	1466	38	46	1	m	bnb	top29
0.50236	0.002	0.58229	0.63417	0.58229	0.59079	-9.09516	1711	1465	30	54	1	m	bnb	top29
0.49967	0.002	0.60601	0.61999	0.60601	0.58033	-8.93182	1758	1418	33	51	1	m	bnb	top29
0.50064	0.05389	0.52741	0.62266	0.52741	0.50248	-8.97415	1755	1421	46	38	2	m	bnb	top29
0.50012	0.00798	0.53965	0.64889	0.53965	0.5131	-9.13576	1709	1467	43	41	2	m	bnb	top29
0.49975	0.0499	0.52568	0.65084	0.52568	0.51899	-9.51976	1633	1543	40	44	2	m	bnb	top29
0.49931	0.00399	0.54971	0.63301	0.54971	0.5313	-9.04897	1749	1427	41	43	2	m	bnb	top29
0.50029	0.002	0.55838	0.66078	0.55838	0.52909	-9.31596	1735	1441	41	43	2	m	bnb	top29
0.4994	0.002	0.5642	0.64972	0.5642	0.54053	-9.1769	1732	1444	39	45	2	m	bnb	top29
0.49999	0.002	0.54647	0.65362	0.54647	0.53098	-9.00626	1747	1429	41	43	2	m	bnb	top29
0.50018	0.002	0.59415	0.66912	0.59415	0.56317	-9.01088	1838	1338	38	46	2	m	bnb	top29
0.50048	0.04391	0.52847	0.64494	0.52847	0.50094	-8.94458	1783	1393	47	37	2	m	bnb	top29
0.50171	0.002	0.56924	0.6371	0.56924	0.54421	-8.86112	1831	1345	41	43	2	m	bnb	top29
0.50077	0.002	0.5928	0.6667	0.5928	0.56046	-9.03461	1783	1393	37	47	2	m	bnb	top29
0.50047	0.01597	0.53623	0.62103	0.53623	0.50364	-8.66803	1838	1338	48	36	2	m	bnb	top29
0.50009	0.002	0.55756	0.64237	0.55756	0.5404	-8.89467	1769	1407	40	44	2	m	bnb	top29
0.4992	0.002	0.57479	0.65645	0.57479	0.55781	-8.80589	1804	1372	38	46	2	m	bnb	top29
0.49986	0.00399	0.55004	0.63329	0.55004	0.53508	-8.94022	1773	1403	41	43	2	m	bnb	top29
0.50114	0.05389	0.52674	0.63245	0.52674	0.52352	-9.49765	1624	1552	39	45	2	m	bnb	top29
0.4992	0.002	0.57279	0.63366	0.57279	0.52415	-8.90401	1817	1359	44	40	2	m	bnb	top29
0.50007	0.00798	0.54043	0.67427	0.54043	0.5062	-9.41212	1703	1473	44	40	2	m	bnb	top29
0.49875	0.01796	0.53311	0.64004	0.53311	0.50891	-9.03114	1758	1418	45	39	2	m	bnb	top29
0.50062	0.002	0.58537	0.64941	0.58537	0.57063	-8.96014	1772	1404	35	49	2	m	bnb	top29
0.50006	0.002	0.60165	0.65281	0.60165	0.58783	-9.34189	1730	1446	31	53	3	m	bnb	top29
0.5	0.002	0.55703	0.65068	0.55703	0.52125	-9.19782	1723	1453	42	42	3	m	bnb	top29
0.50039	0.002	0.58481	0.66305	0.58481	0.58396	-9.12359	1781	1395	33	51	3	m	bnb	top29
0.5004	0.002	0.55835	0.66057	0.55835	0.53253	-9.13195	1719	1457	40	44	3	m	bnb	top29
0.49945	0.002	0.59561	0.63609	0.59561	0.55262	-8.90963	1771	1405	38	46	3	m	bnb	top29
0.50074	0.002	0.5995	0.65128	0.5995	0.56566	-8.84803	1816	1360	37	47	3	m	bnb	top29
0.49976	0.002	0.55885	0.65113	0.55885	0.55542	-8.9844	1751	1425	37	47	3	m	bnb	top29
0.50126	0.002	0.57809	0.62741	0.57809	0.56125	-8.73016	1788	1388	37	47	3	m	bnb	top29
0.49948	0.00399	0.55061	0.63982	0.55061	0.53114	-8.98816	1748	1428	41	43	3	m	bnb	top29
0.50042	0.002	0.57393	0.65647	0.57393	0.58033	-8.94674	1758	1418	33	51	3	m	bnb	top29
0.50107	0.002	0.56445	0.61962	0.56445	0.53385	-8.74902	1803	1373	42	42	3	m	bnb	top29
0.49952	0.002	0.6011	0.65306	0.6011	0.58836	-8.94758	1809	1367	33	51	3	m	bnb	top29
0.50069	0.002	0.58493	0.64397	0.58493	0.54714	-8.91436	1774	1402	39	45	3	m	bnb	top29
0.50062	0.002	0.57181	0.65597	0.57181	0.54648	-9.10447	1732	1444	38	46	3	m	bnb	top29
0.49951	0.002	0.58678	0.65194	0.58678	0.55694	-9.2416	1685	1491	35	49	3	m	bnb	top29
0.50099	0.002	0.58972	0.63405	0.58972	0.56745	-8.85768	1903	1273	39	45	3	m	bnb	top29
0.49917	0.002	0.60103	0.62261	0.60103	0.57693	-8.79276	1812	1364	35	49	3	m	bnb	top29
0.50083	0.002	0.60836	0.65193	0.60836	0.57331	-8.94376	1789	1387	35	49	3	m	bnb	top29
0.50002	0.002	0.5827	0.64237	0.5827	0.55158	-8.93031	1840	1336	40	44	3	m	bnb	top29
0.49991	0.002	0.58246	0.63787	0.58246	0.54405	-8.70507	1830	1346	41	43	3	m	bnb	top29
0.49945	0.002	0.55338	0.65099	0.55338	0.51618	-8.93844	1842	1334	46	38	4	m	bnb	top29
0.50009	0.01198	0.54687	0.6711	0.54687	0.54994	-9.20044	1754	1422	38	46	4	m	bnb	top29
0.49996	0.01597	0.53474	0.66754	0.53474	0.51155	-9.19344	1737	1439	44	40	4	m	bnb	top29
0.50101	0.00798	0.54132	0.64256	0.54132	0.52008	-8.82299	1829	1347	45	39	4	m	bnb	top29
0.49966	0.002	0.56362	0.6751	0.56362	0.55444	-8.99488	1896	1280	41	43	4	m	bnb	top29
0.50126	0.002	0.55498	0.63128	0.55498	0.53545	-8.79991	1851	1325	43	41	4	m	bnb	top29
0.49983	0.002	0.57518	0.63885	0.57518	0.57195	-8.74687	1856	1320	37	47	4	m	bnb	top29
0.50024	0.01198	0.53769	0.67088	0.53769	0.53791	-9.18781	1791	1385	41	43	4	m	bnb	top29
0.50148	0.002	0.56896	0.65645	0.56896	0.55284	-8.783	1848	1328	40	44	4	m	bnb	top29
0.49888	0.01397	0.53487	0.66041	0.53487	0.52141	-9.20664	1724	1452	42	42	4	m	bnb	top29
0.49926	0.002	0.55226	0.64945	0.55226	0.52802	-8.93681	1766	1410	42	42	4	m	bnb	top29
0.50014	0.05788	0.52736	0.65811	0.52736	0.50657	-9.08542	1781	1395	46	38	4	m	bnb	top29
0.49958	0.002	0.5721	0.65184	0.5721	0.54185	-8.82293	1816	1360	41	43	4	m	bnb	top29
0.50019	0.00998	0.54482	0.6493	0.54482	0.50714	-8.7498	1898	1278	49	35	4	m	bnb	top29
0.49927	0.002	0.57223	0.65078	0.57223	0.5569	-8.92618	1836	1340	39	45	4	m	bnb	top29
0.49926	0.01397	0.53893	0.6315	0.53893	0.51583	-8.79256	1802	1374	45	39	4	m	bnb	top29
0.49985	0.002	0.54625	0.65947	0.54625	0.52418	-9.05891	1855	1321	45	39	4	m	bnb	top29
0.49977	0.002	0.57188	0.65569	0.57188	0.54263	-8.88451	1821	1355	41	43	4	m	bnb	top29
0.4995	0.002	0.57139	0.65068	0.57139	0.5414	-9.00843	1851	1325	42	42	4	m	bnb	top29
0.50058	0.00998	0.53978	0.66967	0.53978	0.52068	-9.10757	1795	1381	44	40	4	m	bnb	top29
0.50103	0.96208	0.46749	0.63224	0.46749	0.48619	-9.42301	1673	1504	46	37	0	f	bnb	top29
0.5007	0.97804	0.47206	0.61019	0.47206	0.47293	-9.27818	1627	1550	47	36	0	f	bnb	top29
0.50041	0.71856	0.49081	0.63522	0.49081	0.5055	-9.69254	1566	1611	40	43	0	f	bnb	top29
0.49904	0.89421	0.47901	0.63152	0.47901	0.47151	-9.42325	1618	1559	47	36	0	f	bnb	top29
0.49961	0.5509	0.4978	0.61536	0.4978	0.51242	-9.39966	1610	1567	40	43	0	f	bnb	top29
0.49968	0.9521	0.47386	0.62225	0.47386	0.47349	-9.47544	1554	1623	45	38	0	f	bnb	top29
0.49985	0.40918	0.50377	0.60765	0.50377	0.52375	-9.20876	1682	1495	40	43	0	f	bnb	top29
0.50059	0.94212	0.47489	0.63941	0.47489	0.47245	-9.6832	1624	1553	47	36	0	f	bnb	top29
0.49849	0.96607	0.46853	0.60254	0.46853	0.48839	-9.18251	1687	1490	46	37	0	f	bnb	top29
0.49914	0.97206	0.46674	0.60075	0.46674	0.48981	-9.32329	1696	1481	46	37	0	f	bnb	top29
0.49983	0.97006	0.47037	0.61658	0.47037	0.47131	-9.33901	1655	1522	48	35	0	f	bnb	top29
