,test_perm,test_pval,test_score,train_score,auc_prob,auc_pred,r2,tn,fp,fn,tp,fold,gen,model,subset
16,0.50001,0.002,0.5526,0.93736,0.54949,0.50883,-7.85458,2060,1116,53,31,3,f,rfc,selected
17,0.50003,0.002,0.56762,0.93857,0.56696,0.56492,-7.80615,2076,1100,44,40,3,f,rfc,selected
18,0.49954,0.26946,0.50863,0.92743,0.50504,0.51044,-7.81229,2108,1068,54,30,3,f,rfc,selected
19,0.49917,0.002,0.54795,0.92657,0.5464,0.53081,-7.7883,2124,1052,51,33,3,f,rfc,selected
0,0.49943,0.03792,0.53004,0.98671,0.52962,0.54678,-7.74866,2112,1064,48,36,4,f,rfc,selected
1,0.49959,0.48303,0.50041,0.98925,0.50231,0.49541,-7.76974,2126,1050,57,27,4,f,rfc,selected
2,0.5002,0.7525,0.48898,0.98314,0.48889,0.50203,-8.09822,1979,1197,52,32,4,f,rfc,selected
3,0.49964,0.39521,0.50415,0.98821,0.5062,0.50218,-7.57249,2169,1007,57,27,4,f,rfc,selected
4,0.50051,0.3992,0.50564,0.99271,0.51245,0.50826,-7.73949,2132,1044,55,29,4,f,rfc,selected
5,0.50194,0.15968,0.51744,0.99259,0.51802,0.51856,-7.82862,2084,1092,52,32,4,f,rfc,selected
6,0.49998,0.11577,0.51811,0.98858,0.52249,0.51104,-7.89549,2074,1102,53,31,4,f,rfc,selected
7,0.50105,0.61876,0.49589,0.99066,0.49394,0.49513,-7.61319,2162,1014,58,26,4,f,rfc,selected
8,0.50081,0.56287,0.49819,0.99117,0.49837,0.5048,-7.76668,2110,1066,55,29,4,f,rfc,selected
9,0.49934,0.82834,0.48347,0.98162,0.4865,0.5226,-8.11189,2034,1142,50,34,4,f,rfc,selected
10,0.49921,0.68663,0.49096,0.98685,0.49296,0.5087,-7.86196,2097,1079,54,30,4,f,rfc,selected
11,0.50072,0.71457,0.49193,0.9896,0.49073,0.46978,-8.05432,2001,1175,58,26,4,f,rfc,selected
12,0.49984,0.45309,0.50159,0.98622,0.50343,0.52653,-7.96693,2059,1117,50,34,4,f,rfc,selected
13,0.49902,0.08982,0.5205,0.99371,0.5176,0.52625,-7.83294,2095,1081,51,33,4,f,rfc,selected
14,0.50186,0.35928,0.50755,0.98253,0.5089,0.54596,-7.7856,2069,1107,47,37,4,f,rfc,selected
15,0.50102,0.30938,0.50901,0.98768,0.49978,0.52209,-8.16963,1993,1183,49,35,4,f,rfc,selected
16,0.49944,0.59082,0.4959,0.98907,0.50172,0.53113,-7.93987,2126,1050,51,33,4,f,rfc,selected
17,0.49929,0.42914,0.50251,0.98777,0.50273,0.48883,-7.82459,2122,1054,58,26,4,f,rfc,selected
18,0.501,0.76846,0.48766,0.99374,0.48921,0.49198,-7.71941,2142,1034,58,26,4,f,rfc,selected
19,0.50049,0.89022,0.48044,0.99054,0.48714,0.50993,-7.87145,2067,1109,53,31,4,f,rfc,selected
0,0.49907,0.002,0.57985,0.97738,0.57112,0.55155,-7.95741,2050,1127,45,38,0,combine,rfc,selected
1,0.49915,0.002,0.56866,0.97639,0.54653,0.52968,-7.54049,2179,998,52,31,0,combine,rfc,selected
2,0.50064,0.002,0.55716,0.98081,0.5486,0.49335,-8.0785,2063,1114,55,28,0,combine,rfc,selected
3,0.49852,0.002,0.55532,0.9777,0.56353,0.56367,-7.68691,2127,1050,45,38,0,combine,rfc,selected
4,0.49965,0.92216,0.4752,0.97594,0.46905,0.48677,-7.87297,2136,1041,58,25,0,combine,rfc,selected
5,0.50042,0.002,0.55877,0.97988,0.56502,0.52089,-7.70649,2238,939,55,28,0,combine,rfc,selected
6,0.5004,0.002,0.56993,0.97809,0.56597,0.56189,-7.57732,2154,1023,46,37,0,combine,rfc,selected
7,0.50013,0.002,0.55082,0.98337,0.54493,0.52606,-7.54839,2156,1021,52,31,0,combine,rfc,selected
8,0.50064,0.002,0.58198,0.98619,0.57893,0.56232,-7.53273,2195,982,47,36,0,combine,rfc,selected
9,0.4998,0.002,0.55473,0.98601,0.5551,0.54571,-7.54831,2166,1011,49,34,0,combine,rfc,selected
10,0.49988,0.00998,0.54258,0.9782,0.54142,0.50342,-7.7967,2127,1050,55,28,0,combine,rfc,selected
11,0.49916,0.002,0.54406,0.97957,0.53739,0.52705,-7.76202,2124,1053,51,32,0,combine,rfc,selected
12,0.50011,0.002,0.572,0.97919,0.5618,0.5141,-7.92726,2080,1097,52,31,0,combine,rfc,selected
13,0.50037,0.01796,0.53504,0.97909,0.52841,0.48189,-7.7428,2105,1072,58,25,0,combine,rfc,selected
14,0.49955,0.002,0.55308,0.97603,0.55147,0.53654,-7.73803,2146,1031,50,33,0,combine,rfc,selected
15,0.50063,0.00998,0.53768,0.98414,0.5474,0.5389,-7.65467,2161,1016,50,33,0,combine,rfc,selected
16,0.50066,0.01198,0.54078,0.98112,0.54026,0.51921,-7.6536,2189,988,54,29,0,combine,rfc,selected
17,0.49947,0.002,0.55815,0.98298,0.55621,0.54252,-7.51662,2184,993,50,33,0,combine,rfc,selected
18,0.49924,0.002,0.58123,0.97998,0.57599,0.53249,-7.77031,2082,1095,49,34,0,combine,rfc,selected
19,0.4996,0.002,0.57299,0.98506,0.57187,0.5567,-7.72613,2121,1056,46,37,0,combine,rfc,selected
0,0.49976,0.3493,0.5068,0.98877,0.50482,0.49434,-7.58135,2157,1019,58,26,1,combine,rfc,selected
1,0.49917,0.13972,0.51809,0.98737,0.51154,0.54621,-7.49787,2184,992,50,34,1,combine,rfc,selected
2,0.50037,0.04391,0.52893,0.98782,0.52743,0.53487,-7.71675,2112,1064,50,34,1,combine,rfc,selected
3,0.49975,0.1517,0.51648,0.98237,0.52542,0.50553,-7.95704,2039,1137,53,31,1,combine,rfc,selected
4,0.4992,0.06387,0.52455,0.98766,0.52115,0.51702,-7.68472,2112,1064,53,31,1,combine,rfc,selected
5,0.49939,0.04391,0.52849,0.99105,0.53212,0.51113,-7.39723,2188,988,56,28,1,combine,rfc,selected
6,0.49905,0.71058,0.49037,0.98752,0.49225,0.5077,-7.94559,2015,1161,52,32,1,combine,rfc,selected
7,0.50037,0.20559,0.51421,0.98926,0.52785,0.5121,-7.4086,2232,944,57,27,1,combine,rfc,selected
8,0.49998,0.6008,0.4947,0.98669,0.49456,0.50735,-7.58119,2164,1012,56,28,1,combine,rfc,selected
9,0.49907,0.11976,0.5199,0.98367,0.51886,0.52709,-7.54603,2176,1000,53,31,1,combine,rfc,selected
10,0.49965,0.63273,0.49345,0.99028,0.49993,0.5213,-7.47487,2177,999,54,30,1,combine,rfc,selected
11,0.49985,0.39122,0.50549,0.98791,0.50181,0.50058,-7.66663,2121,1055,56,28,1,combine,rfc,selected
12,0.49975,0.78643,0.48754,0.98619,0.4857,0.47223,-7.66108,2130,1046,61,23,1,combine,rfc,selected
13,0.50015,0.06986,0.52329,0.98684,0.52367,0.52256,-7.46738,2185,991,54,30,1,combine,rfc,selected
14,0.50008,0.04391,0.5286,0.98873,0.53008,0.53796,-7.39431,2245,931,53,31,1,combine,rfc,selected
15,0.50013,0.11577,0.52013,0.99031,0.51974,0.53226,-7.55709,2171,1005,52,32,1,combine,rfc,selected
16,0.49963,0.03393,0.53365,0.98852,0.53073,0.52363,-7.5095,2154,1022,53,31,1,combine,rfc,selected
17,0.50184,0.26946,0.5118,0.98713,0.51676,0.51743,-7.95993,2039,1137,51,33,1,combine,rfc,selected
18,0.49889,0.05988,0.52624,0.98888,0.52089,0.51616,-7.29324,2220,956,56,28,1,combine,rfc,selected
19,0.50095,0.3992,0.50507,0.98352,0.50822,0.50268,-7.43363,2210,966,58,26,1,combine,rfc,selected
0,0.50073,0.02196,0.5387,0.93967,0.53639,0.53031,-7.87873,2083,1093,50,34,2,combine,rfc,selected
1,0.50017,0.002,0.6272,0.93691,0.62657,0.60435,-7.449,2213,963,41,43,2,combine,rfc,selected
2,0.49993,0.002,0.55908,0.93261,0.56512,0.57228,-7.41498,2274,902,48,36,2,combine,rfc,selected
3,0.50013,0.002,0.54908,0.9322,0.5603,0.5349,-7.68643,2150,1026,51,33,2,combine,rfc,selected
4,0.50095,0.002,0.56871,0.94144,0.57825,0.56567,-7.48885,2232,944,48,36,2,combine,rfc,selected
5,0.50039,0.002,0.57033,0.92697,0.56583,0.53698,-7.61541,2201,975,52,32,2,combine,rfc,selected
6,0.50113,0.002,0.55686,0.92852,0.55397,0.53493,-7.63669,2188,988,52,32,2,combine,rfc,selected
7,0.49961,0.002,0.5926,0.9385,0.5918,0.57959,-7.54993,2207,969,45,39,2,combine,rfc,selected
8,0.49778,0.002,0.58276,0.94082,0.58476,0.56939,-7.57817,2180,996,46,38,2,combine,rfc,selected
9,0.49818,0.002,0.57347,0.93027,0.57235,0.54256,-7.70123,2123,1053,49,35,2,combine,rfc,selected
10,0.49987,0.002,0.58327,0.92826,0.57338,0.54892,-7.50865,2239,937,51,33,2,combine,rfc,selected
11,0.50039,0.002,0.56371,0.93629,0.56251,0.55557,-7.78391,2130,1046,47,37,2,combine,rfc,selected
12,0.50011,0.002,0.56072,0.94469,0.56466,0.53966,-7.57637,2218,958,52,32,2,combine,rfc,selected
13,0.5002,0.002,0.576,0.93225,0.56581,0.55276,-7.73142,2150,1026,48,36,2,combine,rfc,selected
14,0.49944,0.002,0.55771,0.93755,0.56108,0.53556,-7.58465,2192,984,52,32,2,combine,rfc,selected
15,0.49814,0.00399,0.56714,0.92469,0.56351,0.54867,-7.75309,2124,1052,48,36,2,combine,rfc,selected
16,0.50064,0.002,0.58163,0.92893,0.58106,0.56378,-7.50122,2220,956,48,36,2,combine,rfc,selected
17,0.49991,0.002,0.57796,0.92527,0.58005,0.54448,-7.58725,2173,1003,50,34,2,combine,rfc,selected
18,0.50078,0.002,0.55859,0.93633,0.55436,0.54114,-7.70207,2114,1062,49,35,2,combine,rfc,selected
19,0.50034,0.00599,0.54447,0.94028,0.54817,0.54473,-7.69336,2099,1077,48,36,2,combine,rfc,selected
0,0.49836,0.002,0.5591,0.99552,0.56244,0.56435,-7.48777,2148,1028,46,38,3,combine,rfc,selected
1,0.49999,0.13573,0.51906,0.99454,0.52355,0.5338,-7.64346,2143,1033,51,33,3,combine,rfc,selected
2,0.49922,0.002,0.56219,0.99627,0.5671,0.54269,-7.57709,2086,1090,48,36,3,combine,rfc,selected
3,0.50175,0.002,0.5693,0.99245,0.56558,0.57116,-7.9826,2040,1136,42,42,3,combine,rfc,selected
4,0.50049,0.00399,0.5518,0.99594,0.55046,0.52728,-7.35247,2215,961,54,30,3,combine,rfc,selected
5,0.50037,0.002,0.56319,0.9937,0.55796,0.53978,-7.38207,2181,995,51,33,3,combine,rfc,selected
6,0.49968,0.04591,0.53207,0.99556,0.53097,0.52035,-7.41389,2171,1005,54,30,3,combine,rfc,selected
7,0.50007,0.00399,0.55036,0.99522,0.54465,0.53604,-7.30777,2195,981,52,32,3,combine,rfc,selected
8,0.50022,0.002,0.55515,0.99694,0.55832,0.56312,-7.37739,2178,998,47,37,3,combine,rfc,selected
9,0.49869,0.04192,0.52869,0.99708,0.53631,0.54927,-7.6003,2090,1086,47,37,3,combine,rfc,selected
10,0.50045,0.07984,0.52391,0.98998,0.52603,0.49796,-7.51797,2180,996,58,26,3,combine,rfc,selected
11,0.49942,0.002,0.56943,0.99596,0.56902,0.56425,-7.29128,2223,953,48,36,3,combine,rfc,selected
12,0.50001,0.23353,0.51239,0.99462,0.50606,0.49683,-7.52969,2135,1041,57,27,3,combine,rfc,selected
13,0.4998,0.01597,0.53558,0.98721,0.54172,0.52996,-7.51964,2232,944,54,30,3,combine,rfc,selected
14,0.50084,0.00399,0.54928,0.99466,0.5582,0.54621,-7.49643,2184,992,50,34,3,combine,rfc,selected
15,0.49988,0.002,0.55937,0.9952,0.55573,0.53302,-7.4309,2138,1038,51,33,3,combine,rfc,selected
16,0.49924,0.002,0.55715,0.9962,0.56659,0.56252,-7.21425,2212,964,48,36,3,combine,rfc,selected
17,0.50079,0.00399,0.54075,0.99532,0.55087,0.54552,-7.60266,2104,1072,48,36,3,combine,rfc,selected
18,0.50169,0.00798,0.54181,0.99389,0.54209,0.5258,-7.56865,2130,1046,52,32,3,combine,rfc,selected
19,0.50028,0.002,0.55899,0.99533,0.55697,0.56643,-7.3342,2199,977,47,37,3,combine,rfc,selected
0,0.49976,0.002,0.5651,0.98634,0.56192,0.55396,-7.61429,2082,1094,46,38,4,combine,rfc,selected
1,0.49939,0.01397,0.53637,0.98994,0.53235,0.54114,-7.73349,2114,1062,49,35,4,combine,rfc,selected
2,0.49996,0.00998,0.53534,0.98979,0.53053,0.52152,-7.86577,2065,1111,51,33,4,combine,rfc,selected
3,0.50075,0.02994,0.53232,0.99244,0.53532,0.52958,-7.49418,2154,1022,52,32,4,combine,rfc,selected
4,0.49974,0.12774,0.5193,0.98834,0.52224,0.53163,-7.33236,2167,1009,52,32,4,combine,rfc,selected
5,0.49933,0.1517,0.51686,0.98447,0.51376,0.50357,-7.70308,2140,1036,56,28,4,combine,rfc,selected
6,0.50024,0.01397,0.53661,0.98485,0.5422,0.54117,-7.472,2152,1024,50,34,4,combine,rfc,selected
7,0.50058,0.11776,0.51894,0.98656,0.51598,0.52117,-7.42071,2214,962,55,29,4,combine,rfc,selected
8,0.4999,0.002,0.55344,0.98741,0.55115,0.56863,-7.40437,2213,963,47,37,4,combine,rfc,selected
9,0.50006,0.01796,0.53672,0.98524,0.53488,0.53292,-7.41984,2213,963,53,31,4,combine,rfc,selected
10,0.49931,0.002,0.55691,0.97848,0.56151,0.54098,-7.57808,2113,1063,49,35,4,combine,rfc,selected
11,0.50094,0.03194,0.53354,0.98492,0.53904,0.53084,-7.54009,2162,1014,52,32,4,combine,rfc,selected
12,0.49866,0.26347,0.50921,0.98836,0.50632,0.51529,-7.64951,2101,1075,53,31,4,combine,rfc,selected
13,0.49859,0.00599,0.54091,0.97987,0.54007,0.54199,-7.42595,2195,981,51,33,4,combine,rfc,selected
14,0.50025,0.01198,0.54051,0.98705,0.53512,0.53194,-7.48013,2169,1007,52,32,4,combine,rfc,selected
15,0.49999,0.00399,0.54495,0.98442,0.54587,0.53758,-7.62512,2167,1009,51,33,4,combine,rfc,selected
16,0.50167,0.03593,0.53055,0.98708,0.54378,0.54366,-7.59688,2130,1046,49,35,4,combine,rfc,selected
17,0.49899,0.2495,0.50994,0.98395,0.51773,0.5087,-7.64951,2097,1079,54,30,4,combine,rfc,selected
18,0.49955,0.06786,0.52382,0.99039,0.53037,0.55799,-7.36259,2221,955,49,35,4,combine,rfc,selected
19,0.49961,0.00399,0.54842,0.98766,0.55421,0.55512,-7.46958,2165,1011,48,36,4,combine,rfc,selected
0,0.49933,0.37525,0.50414,0.86271,0.50404,0.48774,-6.88926,2257,920,61,22,0,m,svc,selected
1,0.50043,0.51297,0.50018,0.88938,0.50042,0.48763,-7.45838,2218,959,60,23,0,m,svc,selected
2,0.49957,0.67465,0.49201,0.88012,0.49198,0.48648,-7.02688,2249,928,61,22,0,m,svc,selected
3,0.50055,0.501,0.50109,0.86723,0.50126,0.49408,-6.98545,2259,918,60,23,0,m,svc,selected
4,0.49943,0.57086,0.49677,0.86836,0.49685,0.47475,-7.04634,2251,926,63,20,0,m,svc,selected
5,0.49972,0.41517,0.50247,0.88258,0.50235,0.4966,-7.32621,2275,902,60,23,0,m,svc,selected
6,0.49845,0.31537,0.50619,0.87897,0.50621,0.50325,-7.14508,2279,898,59,24,0,m,svc,selected
7,0.50001,0.59481,0.4974,0.88749,0.4973,0.48086,-7.22843,2175,1002,60,23,0,m,svc,selected
8,0.49839,0.15369,0.51527,0.89141,0.51512,0.46944,-7.33431,2179,998,62,21,0,m,svc,selected
9,0.49895,0.65269,0.49306,0.88708,0.4932,0.46627,-7.03579,2312,865,66,17,0,m,svc,selected
10,0.50016,0.21756,0.51269,0.87646,0.51279,0.50435,-7.18232,2286,891,59,24,0,m,svc,selected
11,0.49937,0.60878,0.49476,0.87396,0.49469,0.45081,-7.11266,2252,925,67,16,0,m,svc,selected
12,0.49974,0.39721,0.50455,0.8864,0.50454,0.49172,-7.10756,2244,933,60,23,0,m,svc,selected
13,0.5001,0.72056,0.49036,0.89176,0.49034,0.48093,-7.19907,2252,925,62,21,0,m,svc,selected
14,0.49914,0.61078,0.49474,0.88089,0.49489,0.45427,-7.02324,2274,903,67,16,0,m,svc,selected
15,0.501,0.61477,0.49507,0.88,0.4951,0.49507,-7.36063,2227,950,59,24,0,m,svc,selected
16,0.49995,0.51297,0.49958,0.86681,0.49958,0.46762,-6.90668,2244,933,64,19,0,m,svc,selected
17,0.5,0.38723,0.50429,0.88028,0.50421,0.47506,-7.2015,2253,924,63,20,0,m,svc,selected
18,0.4999,0.67265,0.49343,0.86157,0.49344,0.48403,-6.96817,2310,867,63,20,0,m,svc,selected
19,0.49933,0.42914,0.50249,0.88516,0.50251,0.48522,-7.17051,2241,936,61,22,0,m,svc,selected
0,0.50101,0.08782,0.52305,0.87978,0.52306,0.51411,-6.40407,2396,780,61,23,1,m,svc,selected
1,0.50003,0.00798,0.54142,0.87483,0.54155,0.51795,-6.70724,2307,869,58,26,1,m,svc,selected
2,0.49918,0.00998,0.53664,0.8931,0.53657,0.50523,-6.89172,2264,912,59,25,1,m,svc,selected
3,0.4992,0.04591,0.52459,0.88995,0.52471,0.50825,-6.49559,2321,855,60,24,1,m,svc,selected
4,0.49947,0.01597,0.53544,0.89788,0.5355,0.49685,-6.54052,2362,814,63,21,1,m,svc,selected
5,0.50047,0.00599,0.54085,0.88361,0.54092,0.50076,-6.66938,2349,827,62,22,1,m,svc,selected
6,0.49979,0.01198,0.53854,0.88246,0.53841,0.53562,-6.66843,2268,908,54,30,1,m,svc,selected
7,0.50032,0.01597,0.53694,0.87631,0.53682,0.50183,-6.53717,2318,858,61,23,1,m,svc,selected
8,0.50025,0.00599,0.53507,0.86882,0.53509,0.53326,-5.99551,2442,734,59,25,1,m,svc,selected
9,0.50154,0.002,0.54801,0.88529,0.54813,0.512,-6.75289,2307,869,59,25,1,m,svc,selected
10,0.50009,0.62675,0.49554,0.88598,0.49548,0.48762,-6.37308,2379,797,65,19,1,m,svc,selected
11,0.49948,0.03593,0.52808,0.89482,0.5281,0.50983,-6.3131,2331,845,60,24,1,m,svc,selected
12,0.49982,0.01597,0.53595,0.90321,0.53607,0.53014,-7.01618,2271,905,55,29,1,m,svc,selected
13,0.50017,0.00998,0.54088,0.88604,0.54091,0.54756,-6.51285,2306,870,53,31,1,m,svc,selected
14,0.49832,0.002,0.55669,0.89247,0.55666,0.55058,-6.54293,2363,813,54,30,1,m,svc,selected
15,0.50107,0.48303,0.50149,0.87979,0.5015,0.4931,-6.77304,2376,800,64,20,1,m,svc,selected
16,0.50025,0.31537,0.50811,0.87508,0.50798,0.49556,-6.76442,2316,860,62,22,1,m,svc,selected
17,0.50138,0.00798,0.54262,0.8907,0.54267,0.52283,-6.65942,2338,838,58,26,1,m,svc,selected
18,0.49998,0.01198,0.53564,0.89317,0.5357,0.51758,-7.07686,2229,947,56,28,1,m,svc,selected
19,0.5009,0.00599,0.54337,0.88445,0.54346,0.53033,-6.44203,2310,866,56,28,1,m,svc,selected
0,0.50001,0.002,0.56976,0.87857,0.56972,0.51402,-6.54563,2282,894,58,26,2,m,svc,selected
1,0.50074,0.002,0.57417,0.89751,0.57419,0.53777,-7.16533,2206,970,52,32,2,m,svc,selected
2,0.50022,0.002,0.57211,0.9026,0.57213,0.55427,-6.98815,2273,903,51,33,2,m,svc,selected
3,0.50021,0.00399,0.55454,0.89201,0.55454,0.53355,-7.03454,2217,959,53,31,2,m,svc,selected
4,0.49996,0.00798,0.5386,0.90581,0.5385,0.53638,-7.21778,2235,941,53,31,2,m,svc,selected
5,0.50048,0.002,0.60032,0.89738,0.6004,0.5635,-6.94196,2256,920,49,35,2,m,svc,selected
6,0.49839,0.002,0.57516,0.8994,0.57516,0.56085,-6.91172,2277,899,50,34,2,m,svc,selected
7,0.50011,0.002,0.5644,0.89873,0.56442,0.53011,-7.3022,2233,943,54,30,2,m,svc,selected
8,0.49947,0.002,0.58307,0.89364,0.5831,0.55185,-7.33454,2182,994,49,35,2,m,svc,selected
9,0.50073,0.002,0.5775,0.90889,0.57752,0.56111,-7.31546,2203,973,48,36,2,m,svc,selected
10,0.5003,0.002,0.56887,0.88998,0.56868,0.56674,-7.15365,2201,975,47,37,2,m,svc,selected
11,0.49933,0.002,0.58839,0.8918,0.5884,0.56564,-6.85705,2194,982,47,37,2,m,svc,selected
12,0.49946,0.002,0.57539,0.89445,0.57552,0.54362,-6.87215,2281,895,53,31,2,m,svc,selected
13,0.49992,0.002,0.58483,0.89861,0.58485,0.56895,-7.11608,2215,961,47,37,2,m,svc,selected
14,0.50049,0.002,0.58889,0.89801,0.58901,0.55487,-6.90127,2239,937,50,34,2,m,svc,selected
15,0.49994,0.002,0.5775,0.89998,0.57755,0.54013,-7.36905,2221,955,52,32,2,m,svc,selected
16,0.50004,0.002,0.57293,0.90636,0.57297,0.54621,-7.4033,2184,992,50,34,2,m,svc,selected
17,0.50138,0.002,0.57219,0.90086,0.57209,0.56551,-7.00101,2231,945,48,36,2,m,svc,selected
18,0.50179,0.002,0.5684,0.89898,0.56836,0.55398,-6.97198,2309,867,52,32,2,m,svc,selected
19,0.4997,0.002,0.58535,0.89539,0.58543,0.54706,-6.80822,2265,911,52,32,2,m,svc,selected
0,0.49849,0.18962,0.51445,0.85857,0.51451,0.52867,-7.32701,2186,990,53,31,3,m,svc,selected
1,0.50083,0.06786,0.52539,0.86261,0.52555,0.53496,-6.87203,2226,950,53,31,3,m,svc,selected
2,0.50063,0.29341,0.50917,0.86843,0.50916,0.50221,-7.01888,2207,969,58,26,3,m,svc,selected
3,0.49978,0.25549,0.50982,0.85059,0.50975,0.50139,-6.61686,2353,823,62,22,3,m,svc,selected
4,0.50124,0.03194,0.53207,0.86908,0.53208,0.52146,-7.42254,2178,998,54,30,3,m,svc,selected
5,0.50088,0.15569,0.51742,0.86728,0.51739,0.51698,-6.97166,2263,913,57,27,3,m,svc,selected
6,0.49963,0.002,0.55335,0.86777,0.55339,0.55814,-7.39587,2222,954,49,35,3,m,svc,selected
7,0.49991,0.11577,0.5186,0.85629,0.51871,0.51137,-6.83999,2303,873,59,25,3,m,svc,selected
8,0.49921,0.00998,0.53783,0.85685,0.53786,0.53342,-6.90296,2254,922,54,30,3,m,svc,selected
9,0.49939,0.3513,0.50502,0.85074,0.50504,0.51415,-7.16126,2245,931,57,27,3,m,svc,selected
10,0.50018,0.002,0.54216,0.86397,0.54219,0.53355,-7.03146,2217,959,53,31,3,m,svc,selected
11,0.50078,0.0499,0.5295,0.86581,0.52945,0.50851,-7.00268,2247,929,58,26,3,m,svc,selected
12,0.50021,0.25549,0.51099,0.85823,0.511,0.52047,-6.77576,2323,853,58,26,3,m,svc,selected
13,0.49934,0.31138,0.50798,0.86864,0.50789,0.54407,-7.14504,2246,930,52,32,3,m,svc,selected
14,0.49981,0.06188,0.52608,0.88189,0.52604,0.51472,-7.60891,2173,1003,55,29,3,m,svc,selected
15,0.50079,0.01597,0.53813,0.87309,0.53815,0.51538,-7.20754,2215,961,56,28,3,m,svc,selected
16,0.50114,0.08782,0.52535,0.86897,0.52524,0.52293,-7.05776,2263,913,56,28,3,m,svc,selected
17,0.50043,0.04591,0.52764,0.86213,0.52753,0.52177,-7.15036,2180,996,54,30,3,m,svc,selected
18,0.50028,0.17764,0.51606,0.87558,0.51609,0.53116,-7.452,2164,1012,52,32,3,m,svc,selected
19,0.49993,0.07385,0.52647,0.8616,0.52642,0.5143,-6.99631,2246,930,57,27,3,m,svc,selected
0,0.49979,0.01996,0.53575,0.86552,0.53571,0.52268,-6.79817,2337,839,58,26,4,m,svc,selected
1,0.50054,0.04192,0.53014,0.86667,0.53009,0.49626,-7.10341,2207,969,59,25,4,m,svc,selected
2,0.49994,0.04192,0.52945,0.88975,0.52941,0.50798,-7.63858,2168,1008,56,28,4,m,svc,selected
3,0.50066,0.39521,0.50413,0.86372,0.50412,0.49112,-6.94357,2250,926,61,23,4,m,svc,selected
4,0.50035,0.07984,0.52354,0.86855,0.52354,0.5075,-6.46781,2354,822,61,23,4,m,svc,selected
5,0.49972,0.2994,0.50875,0.88068,0.50872,0.48111,-7.13632,2262,914,63,21,4,m,svc,selected
6,0.49882,0.16966,0.51396,0.87385,0.51403,0.49613,-7.01208,2244,932,60,24,4,m,svc,selected
7,0.4994,0.21158,0.51179,0.88413,0.51183,0.50523,-6.9658,2264,912,59,25,4,m,svc,selected
8,0.49963,0.00798,0.54335,0.86552,0.54335,0.50841,-6.81914,2322,854,60,24,4,m,svc,selected
9,0.49906,0.04192,0.52819,0.87377,0.52818,0.53628,-6.83453,2310,866,55,29,4,m,svc,selected
10,0.49915,0.1497,0.5155,0.87592,0.5155,0.49912,-7.0826,2263,913,60,24,4,m,svc,selected
11,0.4993,0.1497,0.51686,0.87213,0.51686,0.49682,-6.65427,2324,852,62,22,4,m,svc,selected
12,0.49857,0.04391,0.52619,0.87063,0.52619,0.51487,-6.76488,2363,813,60,24,4,m,svc,selected
13,0.50039,0.08184,0.52378,0.89154,0.52381,0.50901,-6.9133,2288,888,59,25,4,m,svc,selected
14,0.50009,0.48303,0.50076,0.87394,0.50079,0.5057,-7.10369,2267,909,59,25,4,m,svc,selected
15,0.49988,0.02196,0.53306,0.86654,0.53333,0.49729,-6.8656,2327,849,62,22,4,m,svc,selected
16,0.49961,0.66467,0.49174,0.87254,0.49178,0.49257,-6.78245,2297,879,62,22,4,m,svc,selected
17,0.49861,0.05988,0.52329,0.86678,0.52324,0.49194,-6.82254,2293,883,62,22,4,m,svc,selected
18,0.50064,0.14172,0.51839,0.87789,0.51838,0.50611,-6.73746,2383,793,62,22,4,m,svc,selected
19,0.50208,0.27545,0.51125,0.88883,0.51123,0.49705,-7.1414,2212,964,59,25,4,m,svc,selected
0,0.50081,0.002,0.58474,0.8912,0.58471,0.56097,-7.22454,2263,914,49,34,0,f,svc,selected
1,0.50036,0.002,0.56659,0.87679,0.56664,0.53042,-6.87401,2222,955,53,30,0,f,svc,selected
2,0.49992,0.002,0.58606,0.87508,0.58613,0.57648,-6.88226,2285,892,47,36,0,f,svc,selected
3,0.49852,0.002,0.5863,0.87634,0.58619,0.55479,-6.84147,2262,915,50,33,0,f,svc,selected
4,0.50017,0.002,0.60508,0.87728,0.60508,0.55275,-7.14487,2249,928,50,33,0,f,svc,selected
5,0.50082,0.002,0.56801,0.87858,0.56802,0.50932,-7.07885,2241,936,57,26,0,f,svc,selected
6,0.5006,0.002,0.5897,0.86775,0.58962,0.5438,-6.74545,2307,870,53,30,0,f,svc,selected
7,0.50069,0.002,0.58876,0.88029,0.58871,0.54868,-6.76999,2338,839,53,30,0,f,svc,selected
8,0.50087,0.002,0.58482,0.87542,0.58482,0.54542,-7.05469,2279,898,52,31,0,f,svc,selected
9,0.50087,0.002,0.55215,0.87733,0.55215,0.51979,-7.32542,2231,946,55,28,0,f,svc,selected
10,0.50047,0.002,0.60126,0.87242,0.60124,0.55967,-6.87925,2293,884,50,33,0,f,svc,selected
11,0.49996,0.002,0.58187,0.87886,0.5818,0.55183,-6.47734,2358,819,53,30,0,f,svc,selected
12,0.49946,0.002,0.59407,0.86383,0.59415,0.55041,-6.54039,2349,828,53,30,0,f,svc,selected
13,0.50032,0.002,0.6022,0.86229,0.60221,0.536,-6.27901,2334,843,55,28,0,f,svc,selected
14,0.49972,0.002,0.60249,0.87955,0.60247,0.53353,-6.79152,2280,897,54,29,0,f,svc,selected
15,0.49891,0.002,0.57275,0.86376,0.57289,0.53613,-7.05985,2220,957,52,31,0,f,svc,selected
